EX_cpd00013_m	100.27217220708515
EX_cpd00099_m	100.0
EX_cpd00971_m	100.23982450472
EX_cpd00254_m	100.0
EX_cpd00063_m	99.80306703918686
EX_cpd00205_m	100.21957590214342
EX_cpd00009_m	99.70419108721696
EX_cpd10515_m	100.0
EX_cpd00034_m	100.22002658667174
EX_cpd00058_m	100.22330871725794
EX_cpd00030_m	99.90291019535405
EX_cpd11574_m	100.0
EX_cpd00149_m	99.80153294411323
EX_cpd00244_m	99.8006269614548
EX_cpd00048_m	99.74533494844181
EX_cpd00104_m	0.2
EX_cpd00393_m	0.1838327230285659
EX_cpd00220_m	0.24015394633132892
EX_cpd00305_m	0.21552038986443942
EX_cpd00644_m	0.1342970945511298
EX_cpd00067_m	0.25147777767411095
EX_cpd10516_m	0.19536004814328323
EX_cpd00528_m	0.15464431350084587
EX_cpd00027_m	0.08711218398877492
EX_cpd00023_m	0.16708997298365677
EX_cpd00036_m	0.0808932865452772
EX_cpd00073_m	0.20659987360938017
EX_cpd00159_m	0.12380284602177895
EX_cpd00047_m	0.198838932432851
EX_cpd00489_m	0.2
EX_cpd00041_m	0.12429510816969644
EX_cpd03662_m	0.2
EX_cpd00098_m	0.2
EX_cpd00130_m	0.11710182596642646
EX_cpd00064_m	0.11723227124955522
EX_cpd00020_m	0.1272977342561009
EX_cpd00264_m	0.25658892373047576
EX_cpd00249_m	0.10287638802519387
EX_cpd00029_m	0.10739551595553808
EX_cpd15432_m	0.2
EX_cpd00060_m	0.09692908844095781
EX_cpd00017_m	0.12815242552183503
EX_cpd00010_m	0.15374494669324526
EX_cpd00054_m	0.06646347036059737
EX_cpd00053_m	0.13315779782203285
EX_cpd00033_m	0.1598919618970923
EX_cpd00035_m	0.1079449607165083
EX_cpd00039_m	0.24117139233020554
EX_cpd00051_m	0.16056402767475514
EX_cpd00065_m	0.10490514515324895
EX_cpd00066_m	0.27315795989922065
EX_cpd00069_m	0.1859407721445201
EX_cpd00084_m	0.07486970588966814
EX_cpd00161_m	0.12981799130279617
EX_cpd00107_m	0.12239231812164594
EX_cpd00118_m	0.2247313464142609
EX_cpd00119_m	0.11875895929853814
EX_cpd00156_m	0.1990648895394544
EX_cpd00322_m	0.23168907627318733
EX_cpd00028_m	0.2052271967247666
EX_cpd00129_m	0.12427726992288518
EX_cpd00132_m	0.15922993893844492
